artist_id,artist_name,track_id,track_name,release_date,track_popularity,album_image
1IQ2e1buppatiN1bxUVkrk,Slayer,06WUUNf7q18NZfjIsQFsfa,Delusions of Saviour,2015-09-11,76,https://i.scdn.co/image/ab67616d00001e02de52c3555fd297174abacdb3
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,0EfsDEYaSjGYd66Pr881nq,Cry Baby,2015-10-30,76,https://i.scdn.co/image/ab67616d00001e023066581d697fbdee4303d685
4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,5PUawWFG1oIS2NwEcyHaCr,Uma Thurman,2015-01-20,70,https://i.scdn.co/image/ab67616d00001e023cf1c1dbcfa3f1ab7282719b
5kuJibJcwOC53s3OkoGMRA,The Revivalists,2EWpa5XnAuSn0sIkSSIhYk,Wish I Knew You,2015-07-15,69,https://i.scdn.co/image/ab67616d00001e02c5214ee5d4300598a8a95264
3bhu7P5PfngueRHiB9hjcx,Elle King,70eDxAyAraNTiD6lx2ZEnH,Ex's & Oh's,2015-02-13,74,https://i.scdn.co/image/ab67616d00001e02eb5a4a3ad6b9548ce4ca2c03
1hcdI2N1023RvSwLzTtdsp,Natalia Lafourcade,3lGMtkONrZdJ8kTCg6KIFf,Hasta la Raíz,2015-11-13,82,https://i.scdn.co/image/ab67616d00001e02bd4c237c04735257dd64c510
26T3LtbuGT1Fu9m0eRq5X3,Cage The Elephant,1Q3t9fWvHUXKsMmpD2XpUu,Cold Cold Cold,2015-12-18,71,https://i.scdn.co/image/ab67616d00001e02e7dd69ac32cf313fde62cbad
5INjqkS1o8h1imAzPqGZBb,Tame Impala,2gNfxysfBRfl9Lvi9T3v6R,Disciples,2015-07-17,71,https://i.scdn.co/image/ab67616d00001e029e1cfc756886ac782e363d79
2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,6OMO6WdRhSfjMPAiPT94wH,Painkiller,2015-03-27,72,https://i.scdn.co/image/ab67616d00001e028443a724ced4e3bef303fb7a
1KP6TWI40m7p3QBTU6u2xo,BØRNS,2pA4ip3VIEVcIa3qE02oAX,"10,000 Emerald Pools",2015-10-16,68,https://i.scdn.co/image/ab67616d00001e02cc2cf912462d8ae4ef856434
40LHVA5BTQp9RxHOQ9JPYj,Lauren Daigle,50f6Sc85lbQgEaOfQm41Zr,Trust in You,2015-04-14,69,https://i.scdn.co/image/ab67616d00001e02394df1a616e8a6cb67512c61
2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,2UDumaw7osnyjH7RZ2DLpB,I Am Machine,2015-03-27,70,https://i.scdn.co/image/ab67616d00001e028443a724ced4e3bef303fb7a
3TOqt5oJwL9BE2NG9MEwDa,Disturbed,1Cj2vqUwlJVG27gJrun92y,The Sound of Silence,2015-08-21,73,https://i.scdn.co/image/ab67616d00001e02d7bd0f8e4d2a399020b333e8
5INjqkS1o8h1imAzPqGZBb,Tame Impala,0xtIp0lgccN85GfGOekS5L,Yes I'm Changing,2015-07-17,71,https://i.scdn.co/image/ab67616d00001e029e1cfc756886ac782e363d79
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,5Q6fh8OEhBYepJaORz9lxe,Daddy Issues (Remix) feat. Syd,2015-11-13,74,https://i.scdn.co/image/ab67616d00001e028b6204ac018967b6388c703d
0BvkDsjIUla7X0k6CSWh1I,Luke Bryan,5g15o2Sm55Hn9ShK5yEXgp,Kick The Dust Up,2015-08-07,67,https://i.scdn.co/image/ab67616d00001e02835eac21a1158e54eecd6260
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,57yL3161hUMuw06zzzUCHi,Doubt,2015-05-15,72,https://i.scdn.co/image/ab67616d00001e02de03bfc2991fd5bcfde65ba3
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,1A7hIo1C8jacIQ5ZiCjc8g,Wild Night,2015-12-04,66,https://i.scdn.co/image/ab67616d00001e028f09dd4d56cde1a2cda18604
1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,6o39Ln9118FKTMbM4BvcEy,Drown,2015-09-11,75,https://i.scdn.co/image/ab67616d00001e02413697269620e16f4466f543
3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,7i9763l5SSfOnqZ35VOcfy,Heavydirtysoul,2015-05-15,71,https://i.scdn.co/image/ab67616d00001e02de03bfc2991fd5bcfde65ba3
5INjqkS1o8h1imAzPqGZBb,Tame Impala,5h9hkYIBWTZYFRmF6Iz1gt,Love/Paranoia,2015-07-17,68,https://i.scdn.co/image/ab67616d00001e029e1cfc756886ac782e363d79
10exVja0key0uqUkk6LJRT,Vance Joy,3JvrhDOgAt6p7K8mDyZwRd,Riptide,2014-09-09,82,https://i.scdn.co/image/ab67616d00001e02a9929deb093a6617d2493b03
2FXC3k01G6Gw61bmprjgqS,Hozier,5TgEJ62DOzBpGxZ7WRsrqb,Work Song,2014-09-19,80,https://i.scdn.co/image/ab67616d00001e024ca68d59a4a29c856a4a39c2
2FXC3k01G6Gw61bmprjgqS,Hozier,1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,2014-09-19,80,https://i.scdn.co/image/ab67616d00001e024ca68d59a4a29c856a4a39c2
6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,2014-12-02,85,https://i.scdn.co/image/ab67616d00001e0243294cfa2688055c9d821bf3
0MlOPi3zIDMVrfA9R04Fe3,American Authors,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,2014-01-01,81,https://i.scdn.co/image/ab67616d00001e02cc761ba55b0e7abad4539abe
3XHO7cRUPCLOr6jwp8vsx5,alt-J,4iEOVEULZRvmzYSZY2ViKN,Left Hand Free,2014-09-22,71,https://i.scdn.co/image/ab67616d00001e0211b3df35e2e46d91f585afd9
2FXC3k01G6Gw61bmprjgqS,Hozier,2DNXgvkyv35vTWvdgjs7qn,Someone New,2014-09-19,73,https://i.scdn.co/image/ab67616d00001e024ca68d59a4a29c856a4a39c2
2FXC3k01G6Gw61bmprjgqS,Hozier,4JpazKcfOhbwqZrsYhzHee,Jackie and Wilson,2014-09-19,73,https://i.scdn.co/image/ab67616d00001e024ca68d59a4a29c856a4a39c2
05fG473iIaoy82BF1aGhL8,Slipknot,3GiJq4AQK7324mfIQbpiTf,Custer,2014-10-15,78,https://i.scdn.co/image/ab67616d00001e02eed722040c6810f7a7da93ea
5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,2014-01-01,75,https://i.scdn.co/image/ab67616d00001e02e80e7dbce3996a1ae5967751
7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,1soxUgYIZb1qx1c7o1Lc7z,Drunk On A Plane,2014-01-01,71,https://i.scdn.co/image/ab67616d00001e022fbffba1f6cce197ece58ea6
2kucQ9jQwuD8jWdtR9Ef38,Sam Hunt,1TwLKNsCnhi1HxbIi4bAW0,House Party,2014-10-27,72,https://i.scdn.co/image/ab67616d00001e029e6b694939f7495f67a0de33
6VDdCwrBM4qQaGxoAyxyJC,Cold War Kids,3omXshBamrREltcf24gYDC,First,2014-10-31,71,https://i.scdn.co/image/ab67616d00001e02b1c18903012347d9991613da
4j56EQDQu5XnL7R3E9iFJT,Young the Giant,5Az8KU81g2aLBbJN67F2CI,Mind Over Matter,2014-01-17,76,https://i.scdn.co/image/ab67616d00001e025d1a1b0e0f3e0fc586393092
2FXC3k01G6Gw61bmprjgqS,Hozier,5aRZk9oWIYUB5alrTs8TTV,From Eden,2014-09-19,70,https://i.scdn.co/image/ab67616d00001e024ca68d59a4a29c856a4a39c2
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,1gk3FhAV07q9Jg77UxnVjX,Gooey,2014-06-03,72,https://i.scdn.co/image/ab67616d00001e027a293e6787c6d200c5077cd0
2FXC3k01G6Gw61bmprjgqS,Hozier,6JmSfynzr6E0QllQZNEXEb,Angel of Small Death and the Codeine Scene,2014-09-19,69,https://i.scdn.co/image/ab67616d00001e024ca68d59a4a29c856a4a39c2
1dWEYMPtNmvSVaDNLgB6NV,Saint Motel,2Iq6HhIquO7JKr0KfTNLzU,My Type,2014-08-16,70,https://i.scdn.co/image/ab67616d00001e02500a95f36178e1c86a835077
10exVja0key0uqUkk6LJRT,Vance Joy,29jtZGdgpE2lWm2mkIt6HS,Mess Is Mine,2014-09-09,69,https://i.scdn.co/image/ab67616d00001e02a9929deb093a6617d2493b03
78SHxLdtysAXgywQ4vE0Oa,Bush,7wpYSigAhQeZp3cdsMQ3Af,Glycerine,2014-10-14,67,https://i.scdn.co/image/ab67616d00001e02b915466e715e0bf6c3da35a1
5xKp3UyavIBUsGy3DQdXeF,A Great Big World,6Vc5wAMmXdKIAM7WUoEb7N,Say Something,2014-01-20,75,https://i.scdn.co/image/ab67616d00001e02554488d0c51967b1654d8ce5
