Playlist ID,Playlist Owner ID,Artist ID,Track ID,Playlist,Artist,Track
37i9dQZF1DX4IDaXtVjL83,spotify,7n2Ycct7Beij7Dj7meI4X0,0hpYo5x9iNMGz52fRrflbT,K-Pop X-Overs,TWICE,Perfect World
37i9dQZF1DX4IDaXtVjL83,spotify,6d8NscVVbeMVINZwJDOoN5,2kivpDuRbWrULiJtEaCfve,K-Pop X-Overs,Crash Adams,Give Me a Kiss - SHAUN Remix
37i9dQZF1DX4IDaXtVjL83,spotify,7n2Ycct7Beij7Dj7meI4X0,4viLaKGdHwhW8LkZB3mRFC,K-Pop X-Overs,TWICE,I CAN'T STOP ME (English Version)
37i9dQZF1DX4IDaXtVjL83,spotify,1bqxdqvUtPWZri43cKHac8,5dn6QANKbf76pANGjMBida,K-Pop X-Overs,MAX,Blueberry Eyes (feat. SUGA of BTS)
37i9dQZF1DX4IDaXtVjL83,spotify,5RR0MLwcjc87wjSw2JYdwx,5mpWGq83n0sIgGRopGk5QZ,K-Pop X-Overs,MOMOLAND,Wrap Me In Plastic
37i9dQZF1DX4IDaXtVjL83,spotify,7nqOGRxlXj7N2JYbgNEjYH,2kDrUAONMhG6CbDGBkhdrY,K-Pop X-Overs,SEVENTEEN,_WORLD
37i9dQZF1DX4IDaXtVjL83,spotify,1sjw4xq2pAWy5Vdgba5QAt,0lJxsFybSunQWH4MQNIyCo,K-Pop X-Overs,HENRY,Real Love Still Exists
37i9dQZF1DX4IDaXtVjL83,spotify,01XYiBYaoMJcNhPokrg0l0,1YLb3ORC4AEegaFJvD944o,K-Pop X-Overs,STAYC,Teddy Bear - Japanese Ver.
37i9dQZF1DX4IDaXtVjL83,spotify,3QJUFtGBGL05vo0kCJZsmT,3YQkC6dE9YE9sH1751qqEr,K-Pop X-Overs,salem ilese,PS5
37i9dQZF1DX4IDaXtVjL83,spotify,3Nrfpe0tUJi4K4DXYWgMUX,54azQnjuDYDFfImXimGFsA,K-Pop X-Overs,BTS,IDOL
37i9dQZF1DX4IDaXtVjL83,spotify,7qxo9RTWfEoFKN7XGtNV6V,68gj7zHltrak3vcx0GHAAm,K-Pop X-Overs,SECRET NUMBER,"Love,Maybe(Japanese ver.)"
37i9dQZF1DX4IDaXtVjL83,spotify,3Nrfpe0tUJi4K4DXYWgMUX,474VqnPDr0251lsQBB8sQB,K-Pop X-Overs,BTS,Butter - Megan Thee Stallion Remix
37i9dQZF1DX4IDaXtVjL83,spotify,7z8ogkK79YxSjsssdusjdm,3iQbIF9CvyOPRkiM9fvA3B,K-Pop X-Overs,PimryPie,PARTY
37i9dQZF1DX4IDaXtVjL83,spotify,4Euia7UzdRshy1DJOSMTcs,4I3kvtjNBcJWI7H9bszT75,K-Pop X-Overs,220 KID,Look Where We Are
37i9dQZF1DX4IDaXtVjL83,spotify,4y0wFJ5jmCUNRLZfsw1I7g,5FMaHFAPTjeWvym1F3IoGb,K-Pop X-Overs,AB6IX,Moonlight
37i9dQZF1DX4IDaXtVjL83,spotify,68KmkJeZGfwe1OUaivBa2L,2YeteVB8F8UkB5gmRPevLm,K-Pop X-Overs,ATEEZ,Paradigm
37i9dQZF1DX4IDaXtVjL83,spotify,0ghlgldX5Dd6720Q3qFyQB,3Bgl1xMI00capuTqUHBNUW,K-Pop X-Overs,TOMORROW X TOGETHER,Valley of Lies
37i9dQZF1DX4IDaXtVjL83,spotify,0ghlgldX5Dd6720Q3qFyQB,5yR9bGLr8Zz2EndMrthui1,K-Pop X-Overs,TOMORROW X TOGETHER,君じゃない誰かの愛し方 (Ring)
37i9dQZF1DX4IDaXtVjL83,spotify,01XYiBYaoMJcNhPokrg0l0,2gpwaAJnSDTevgZa4uyM0H,K-Pop X-Overs,STAYC,POPPY - Japanese Ver.
37i9dQZF1DX4IDaXtVjL83,spotify,2MnMuRYL9qsGvWPsZGeDGQ,6pSCLFRN1QIJ4Rn0CDGwUC,K-Pop X-Overs,F.HERO,Self Love
37i9dQZF1DX4IDaXtVjL83,spotify,6GvQJnPSXsAGPLRfoqfTfK,7ouOGLgqPhs5ezGPegOT6t,K-Pop X-Overs,Gen Neo,Like California (feat. DeVita)
37i9dQZF1DX4IDaXtVjL83,spotify,1uf6plWcu7QbKiASVlTUPa,3p3tezl8FJHkm68tczR0yP,K-Pop X-Overs,Wesley Joseph,SUGAR DIVE
37i9dQZF1DX4IDaXtVjL83,spotify,5t5FqBwTcgKTaWmfEbwQY9,3nV2Yjy2aJjUl74p0tEfWf,K-Pop X-Overs,ENHYPEN,Make the change
37i9dQZF1DX4IDaXtVjL83,spotify,5t5FqBwTcgKTaWmfEbwQY9,3lwif0ky1b6llUB5p4uulL,K-Pop X-Overs,ENHYPEN,Future Perfect (Pass the MIC) - Japanese Ver.
37i9dQZF1DX4IDaXtVjL83,spotify,4IKVDbCSBTxBeAsMKjAuTs,4C81bkQ2tkMmYk4bGFCrv5,K-Pop X-Overs,Armaan Malik,Memu Aagamu
37i9dQZF1DX4IDaXtVjL83,spotify,3JjvsPeGMbDJqsphe2z8xU,5760o7vIytByWNmmf115wj,K-Pop X-Overs,P1Harmony,Gotta Get Back (feat. Pink Sweat$)
37i9dQZF1DX4IDaXtVjL83,spotify,7FOqtptgmy8wtpNrzXcYOT,2MpJ3KdQiwCw5NOIs5j0Rg,K-Pop X-Overs,Chad Future,GOOD VIBES
37i9dQZF1DX4IDaXtVjL83,spotify,2dIgFjalVxs4ThymZ67YCE,25nbyqD4oqWU0RaXuAc74t,K-Pop X-Overs,Stray Kids,Your Eyes
37i9dQZF1DX4IDaXtVjL83,spotify,20gsENnposVs2I4rQ5kvrf,3QvCW0O7zuvG3oPtzxmHOm,K-Pop X-Overs,Sam Feldt,Late Night Feels
37i9dQZF1DX4IDaXtVjL83,spotify,5MO2kbaGGA2a8kL4c9qqHq,6nkFrBPgN5SHZMnS1ErITt,K-Pop X-Overs,Paul Oakenfold,How Do You Know (with HA:TFELT)
37i9dQZF1DX4IDaXtVjL83,spotify,7aZ221EQfonNG2lO9Hh192,21GuGNE5kAObbWPDRYaYLi,K-Pop X-Overs,KARA,WHEN I MOVE - Japanese Version
37i9dQZF1DX4IDaXtVjL83,spotify,2dIgFjalVxs4ThymZ67YCE,0XZL9R2exRu1Rpw6KSAeS4,K-Pop X-Overs,Stray Kids,Fairytale
37i9dQZF1DX4IDaXtVjL83,spotify,20gsENnposVs2I4rQ5kvrf,0xjVvYD6h76UlNkGl3L7Q4,K-Pop X-Overs,Sam Feldt,Late Night Feels (Öwnboss Remix)
37i9dQZF1DX4IDaXtVjL83,spotify,2dIgFjalVxs4ThymZ67YCE,6X5yUYQz3bKq0EZ0n82rqP,K-Pop X-Overs,Stray Kids,MANIAC -Japanese ver.-
37i9dQZF1DX4IDaXtVjL83,spotify,78u00MLyG46IkmM8HC6H0l,0vw7qY8iPqBt0ic05q2IoU,K-Pop X-Overs,Mew Suppasit,FOREVER LOVE
37i9dQZF1DX4IDaXtVjL83,spotify,52zMTJCKluDlFwMQWmccY7,4h2fIodPmm0JCSp7VI8JGJ,K-Pop X-Overs,LOONA,SICK LOVE
37i9dQZF1DX4IDaXtVjL83,spotify,72nLe76yBFSlP6VBzME358,4oNDmDKZyn3TdJtZHbZNsj,K-Pop X-Overs,SHAUN,So Right (feat. Yuna)
37i9dQZF1DX4IDaXtVjL83,spotify,52zMTJCKluDlFwMQWmccY7,5LORlaKLGzAAxeIeqxYxPd,K-Pop X-Overs,LOONA,LUMINOUS
37i9dQZF1DX4IDaXtVjL83,spotify,4Kbxm7oCQujaslLxf9q7k2,6PqDYUTmTGXnCfSDhm6AlJ,K-Pop X-Overs,SKY-HI,JUST BREATHE - feat. 3RACHA of Stray Kids
37i9dQZF1DX4IDaXtVjL83,spotify,0CmvFWTX9zmMNCUi6fHtAx,1C2P1QRhkrAQHTq3j1YfM1,K-Pop X-Overs,THE BOYZ,SHE'S THE BOSS
37i9dQZF1DX4IDaXtVjL83,spotify,25uiPmTg16RbhZWAqwLBy5,3teT4GffWtZUYQVmUwL14d,K-Pop X-Overs,Charli XCX,Beg for You (feat. Rina Sawayama) - A. G. Cook & VERNON OF SEVENTEEN Remix
37i9dQZF1DX4IDaXtVjL83,spotify,3uT0R5PsjP0k7NJ565Nqs4,4ag3PFjrtBvPkAXWvDpBng,K-Pop X-Overs,TFN,When The Sun Goes Down
37i9dQZF1DX4IDaXtVjL83,spotify,1mORehSVEd7lcaT2d7Sl2K,41zovgnOZ3akeNNa9h5vcC,K-Pop X-Overs,SURAN,Darling
37i9dQZF1DX4IDaXtVjL83,spotify,5zShiwTHlygdfsXj6eavTu,7AdyfUxsfKi1ERbwu7wLQU,K-Pop X-Overs,Golden Child,RATA-TAT-TAT
37i9dQZF1DX4IDaXtVjL83,spotify,5t5FqBwTcgKTaWmfEbwQY9,6pu3d534uImXPTd2ef7Yr2,K-Pop X-Overs,ENHYPEN,Tamed-Dashed - Japanese Ver.
37i9dQZF1DX4IDaXtVjL83,spotify,7n2Ycct7Beij7Dj7meI4X0,3gSGchfwjDKKVOE3RRXDSZ,K-Pop X-Overs,TWICE,Alcohol-Free - Japanese ver.
37i9dQZF1DX4IDaXtVjL83,spotify,71o1oWpLHVDNbfw7TwXKDg,6Zib96PhBuBL0o9ycIbX0l,K-Pop X-Overs,jens,Wish I Was Right For You
37i9dQZF1DX4IDaXtVjL83,spotify,0NGAZxHanS9e0iNHpR8f2W,2P7EG5won3VGHTzqimR9N5,K-Pop X-Overs,Alok,Under the Full Moon - Alok Remix
37i9dQZF1DX4IDaXtVjL83,spotify,6fWVd57NKTalqvmjRd2t8Z,4JwtEBtS1pAc9oTFzm5bFY,K-Pop X-Overs,24kGoldn,SCAR (Prod. BOYCOLD)
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,6YVMFz59CuY7ngCxTxjpxE,6nICBdDevG4NZysIqDFPEa,kpop songs everyone knows,aespa,Thirsty
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,4SpbR6yFEvexJuaBpgAU5p,51vRumtqbkNW9wrKfESwfu,kpop songs everyone knows,LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers)
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7bmYpVgQub656uNTu6qGNQ,0pHylQR53epYtRcVIhUSCh,kpop songs everyone knows,HWASA,I Love My Body
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,4GJ6xDCF5jaUqD6avOuQT6,5mg3VB3Qh7jcR5kAAC4DSV,kpop songs everyone knows,FIFTY FIFTY,Cupid
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,6RHTUrRF63xao58xh9FXYJ,4hbU7BVioG3WnoRNEy5YUf,kpop songs everyone knows,IVE,Kitsch
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,1uAT5bTSp6dWbNmixIUP5t,7eBpUuPnDTfbeP1P4P93CS,kpop songs everyone knows,BSS,Fighting (Feat. Lee Young Ji)
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,2CvaqAMMsX576VBehaJ0Wx,3NkkcnnKrNHv4AiGaPdD76,kpop songs everyone knows,Wanna One,Energetic
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,0LOK81e9H5lr61HlGGHqwA,3IelG5zYpWWCZIH4cqWlPV,kpop songs everyone knows,XG,SHOOTING STAR
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,5qRSs6mvI17zrkJpOHkCoM,6qAzAmPBUpGrk7XADZHR5k,kpop songs everyone knows,iKON,LOVE SCENARIO
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,4Kxlr1PRlDKEB0ekOCyHgX,0QIRm9sUkGnezGznkWCqCo,kpop songs everyone knows,BIGBANG,BANG BANG BANG
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,2PSJ6YriU7JsFucxACpU7Y,0xq4ZTcmwBfkPGo4RRKmMe,kpop songs everyone knows,CHUNG HA,Gotta Go
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7nqOGRxlXj7N2JYbgNEjYH,1Rrj7KyS2R6SP9CQMDJW1w,kpop songs everyone knows,SEVENTEEN,VERY NICE
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,0Sadg1vgvaPqGTOjxu0N6c,2WkPfNd237yc0l5KewCDpp,kpop songs everyone knows,Girls' Generation,I GOT A BOY
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7n2Ycct7Beij7Dj7meI4X0,5KfbFCacFuNJGdK2zvovcF,kpop songs everyone knows,TWICE,TT
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,6RKnXXyprPjhBdCvL802Ku,2VmbUOcHetU78iuTfe5kKR,kpop songs everyone knows,I.O.I,Very Very Very
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7n2Ycct7Beij7Dj7meI4X0,0W5hTAWn8Tq0Qfhg1XP3YW,kpop songs everyone knows,TWICE,FANCY
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,0oR6aQplB9B889FhVQOYMx,0FE8od0VF0IRsxBh1gr5g3,kpop songs everyone knows,A-Lister,Cannibal Love Song
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3cjEqqelV9zb4BYE3qDQ4O,4pi0Elz7B7cLfw37J3bYm9,kpop songs everyone knows,EXO,Growl
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3Nrfpe0tUJi4K4DXYWgMUX,3aW0ds4A4tSQDIp75FqWTo,kpop songs everyone knows,BTS,FAKE LOVE
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,6gzXCdfYfFe5XKhPKkYqxV,5w18nowVMRZrC5Na9Vxoth,kpop songs everyone knows,SUPER JUNIOR,"쏘리 쏘리 Sorry, Sorry"
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,6MoXcK2GyGg7FIyxPU5yW6,0jFHMDRXxKaREor3hBEEST,kpop songs everyone knows,SUNMI,Gashina
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,41MozSoPIsD1dJM0CLPjZF,1XnpzbOGptRwfJhZgLbmSr,kpop songs everyone knows,BLACKPINK,Pretty Savage
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3cjEqqelV9zb4BYE3qDQ4O,7GbUWl6qLW1gdngbEV2WDJ,kpop songs everyone knows,EXO,Monster
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7f4ignuCJhLXfZ9giKT7rH,3o8QzWsiiqTUVgBZfHgF58,kpop songs everyone knows,NCT 127,Cherry Bomb
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,2KC9Qb60EaY0kW4eH68vr3,0GU5GuJQQEnnREO2FxnVPT,kpop songs everyone knows,ITZY,달라달라 (DALLA DALLA)
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,06kr4KSYhxP3FiTRF3VSC4,1C8vzqMrvJ1PBoQ8paq6fn,kpop songs everyone knows,Summer Bear,Lick Lick Pop
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3cjEqqelV9zb4BYE3qDQ4O,4EjUFjzi4ErWjklOA3Aslu,kpop songs everyone knows,EXO,Tempo
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3cjEqqelV9zb4BYE3qDQ4O,0yB4jrSwN0bFtFRDR5vyMj,kpop songs everyone knows,EXO,Love Shot
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7nqOGRxlXj7N2JYbgNEjYH,6Upu6yjkdi0DVI8E3IBZEU,kpop songs everyone knows,SEVENTEEN,Don't Wanna Cry
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,4XpUIb8uuNlIWVKmgKZXC0,1iIhGHzzrzqQfuNkFI2qAn,kpop songs everyone knows,ZICO,Any song
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,4ufh0WuMZh6y4Dmdnklvdl,6kKC35sKUh2FUx4M0qAL44,kpop songs everyone knows,BAEKHYUN,Candy
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3cjEqqelV9zb4BYE3qDQ4O,2ujA6F1cpk3m8lsPE5aKua,kpop songs everyone knows,EXO,The Eve
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7nqOGRxlXj7N2JYbgNEjYH,19t5GSN3XsLB7UOsZD8Fwv,kpop songs everyone knows,SEVENTEEN,CLAP
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,6iVo62B0bdTknRcrktCmak,5dntGTbUtmUO239wQ0k3yM,kpop songs everyone knows,KAI,Mmmh
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3cjEqqelV9zb4BYE3qDQ4O,5EzitieoPnjyKHAq0gfRMa,kpop songs everyone knows,EXO,Ko Ko Bop
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7n2Ycct7Beij7Dj7meI4X0,2HtcPHFdo7eu4Ilbvb0BVI,kpop songs everyone knows,TWICE,Feel Special
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,41MozSoPIsD1dJM0CLPjZF,56bHclo7YNvpujMveLElQn,kpop songs everyone knows,BLACKPINK,Forever Young
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7n2Ycct7Beij7Dj7meI4X0,4CeE0LU1SkHshwHeMfPwqk,kpop songs everyone knows,TWICE,CHEER UP
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,5r1tUTxVSgvBHnoDuDODPH,0ahbzg4GCq3wJzUM3cjS3N,kpop songs everyone knows,IZ*ONE,Violeta
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7zYj9S9SdIunYCfSm7vzAR,5XcM0eD1lsWZibqJ9AUTFq,kpop songs everyone knows,JEON SOMI,BIRTHDAY
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,1qBsABYUrxg9afpMtyoFKz,2e3cJdJ8xWwydl8JIYlCqB,kpop songs everyone knows,WayV,Love Talk - English Version
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7n2Ycct7Beij7Dj7meI4X0,0Ll92eLIHWY5gey1ISNMPi,kpop songs everyone knows,TWICE,YES or YES
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,4Kxlr1PRlDKEB0ekOCyHgX,7uzib3dSSwgUwcD3z0k3bR,kpop songs everyone knows,BIGBANG,FXXK IT
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,1z4g3DjTBBZKhvAroFlhOM,3CYH422oy1cZNoo0GTG1TK,kpop songs everyone knows,Red Velvet,Psycho
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,1uBH8bJz4ETRn2c2wG5ghz,1c8AWrEdOZDyLDuYmplHbo,kpop songs everyone knows,Julia Paz,in my mind
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,68KmkJeZGfwe1OUaivBa2L,28xjm4FnnGI4Xnds7VoNSl,kpop songs everyone knows,ATEEZ,Wave
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3cjEqqelV9zb4BYE3qDQ4O,6ukWoX4AHV76JdYVdKRPk8,kpop songs everyone knows,EXO,Lotto
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,6y9nlaoynxSvoTGY09Vdcy,6fDFxA3j4WpfeCVihCPWSH,kpop songs everyone knows,WOODZ,Love Me Harder
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3cjEqqelV9zb4BYE3qDQ4O,7fK0csBoqbcgUuWGV0cpoD,kpop songs everyone knows,EXO,Obsession
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,2KC9Qb60EaY0kW4eH68vr3,7zFBtYAVURF3bUVqEQ6UUu,kpop songs everyone knows,ITZY,ICY
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,2PSJ6YriU7JsFucxACpU7Y,7JCi89HGiURxFpr6NITY7q,kpop songs everyone knows,CHUNG HA,Snapping
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,2KC9Qb60EaY0kW4eH68vr3,6tCssnvTUREcperDOUTqvA,kpop songs everyone knows,ITZY,WANNABE
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3ZZzT0naD25RhY2uZvIKkJ,5uHl2eYaITSX6xEX8bmaXy,kpop songs everyone knows,EVERGLOW,Adios
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,04L1hyieaZihv7ryDWQP27,4CC9YNIr9NQcdE7MOWUdq7,kpop songs everyone knows,Lovefunky,Reflection
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,250b0Wlc5Vk0CoUsaCY84M,2wVDWtLKXunswWecARNILj,kpop songs everyone knows,JENNIE,SOLO
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,422jw2by1jl14vn1FP9EGA,4xFgcZtLZQgGf8g9uNkMkN,kpop songs everyone knows,Catch The Young,YOUTH!!!
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7n2Ycct7Beij7Dj7meI4X0,3t723PlEADna6GjgquoMRW,kpop songs everyone knows,TWICE,Dance The Night Away
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,6C4irZ60X8G7UimMRQiCcg,1q3C6brbmRrULTyo2mseKF,kpop songs everyone knows,X1,FLASH
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,2eRjqXdTsssjpimRlz1i41,7jctPW5gAlj07A69fzS8m1,kpop songs everyone knows,H.I.N.P (Hot Issue of Ntl. Producers),Rumor
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,1XNfue8YO5vg53LLS2yYcP,0iyFlszQHWCwOsNHbPf8ZH,kpop songs everyone knows,Jessica Lowndes,Right Now
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,2JhAlkmukNvarUpGhTFXUQ,2U6RSyXFnDVNYoD9iUgi09,kpop songs everyone knows,KARD,Bomb Bomb
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,1xs6WFotNQSXweo0GXrS0O,7n2HVHWqFsyAOs5HqmE1Dl,kpop songs everyone knows,EXID,I Love You
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,4y0wFJ5jmCUNRLZfsw1I7g,4XbyRgWe6yU4wE6WShdTEs,kpop songs everyone knows,AB6IX,BREATHE
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,0ghlgldX5Dd6720Q3qFyQB,7pxea3fReuhapHvxXJn95P,kpop songs everyone knows,TOMORROW X TOGETHER,Angel Or Devil
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,2AfmfGFbe0A0WsTYm0SDTx,0q6boCcLaWYPIy2vOsksFg,kpop songs everyone knows,(G)I-DLE,Senorita
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,6QyO41KctzGc70mVaVnXQO,3aG0gbuvZ1VeVm68d4J6Yq,kpop songs everyone knows,CLC,Devil
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,4TnGh5PKbSjpYqpIdlW5nz,5hf1k06WBPmdhYruZAo4NY,kpop songs everyone knows,MONSTA X,Shoot Out - English Version
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,68KmkJeZGfwe1OUaivBa2L,4hQHA562yLkVKlakkOkz5l,kpop songs everyone knows,ATEEZ,Illusion
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3CVYSpM7nfHFG5qCTW7Ht9,5UX7u7znDeHnDa3iynEhcm,kpop songs everyone knows,ONEUS,LIT
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,3UwlejyX2b458azZ7eCnHb,3wljaQ1KBCAMnPxCPDEUsC,kpop songs everyone knows,HyunA,FLOWER SHOWER
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,59dDRtMe8DILtibke8FWLK,1q2bu7PaEUUiFJYFsAiHiz,kpop songs everyone knows,MCND,ICE AGE
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,2JhAlkmukNvarUpGhTFXUQ,7huWBxXBSizb0tftJRbJed,kpop songs everyone knows,KARD,RED MOON
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,1xs6WFotNQSXweo0GXrS0O,0dSE54vYYvRNWzVTxE2xTL,kpop songs everyone knows,EXID,Me & You
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,4ufh0WuMZh6y4Dmdnklvdl,0WSTInLqMrT9po0LAHpZCJ,kpop songs everyone knows,BAEKHYUN,UN Village
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,0Sadg1vgvaPqGTOjxu0N6c,7m48u7EC4gnCfAhwoLfbCE,kpop songs everyone knows,Girls' Generation,Genie
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,0Sadg1vgvaPqGTOjxu0N6c,0U9jNoTJeTxXToakhsb7pV,kpop songs everyone knows,Girls' Generation,Run Devil Run
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7n2Ycct7Beij7Dj7meI4X0,4P66rfizAl2nIJCICSMymC,kpop songs everyone knows,TWICE,Likey
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,4o7tWrzQOqarDtTMWD2HV9,2SHsNfrHj4iDOVJuDwclPd,kpop songs everyone knows,LAY,Let’s SHUT UP & DANCE
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,68KmkJeZGfwe1OUaivBa2L,4v2BLMhWtVvBnZwuoiKxja,kpop songs everyone knows,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)"
0jBy7AoqEFcY2xc57sSlTW,7sdtljmoprosj89qqgyr9ni0y,7f4ignuCJhLXfZ9giKT7rH,1zedfw5iu7XzKJT8CupEIP,kpop songs everyone knows,NCT 127,Simon Says
